id,nome,ano_registo,type,n_reg,lat,lon,score_global,score_location,score_price/quality,data_levan,nearest_metro,nearest_bus,nearest_tur_point,POI_closer_than_1000
4809,myo design house,2017.0,Apartamento,39193/AL,41.144619082670324,-8.612604089290448,-1.0,9.9,9.1,-2209161600000.0,153.978084853536,120.49828355706724,194.95085980115448,8
4813,apartamento 82,2017.0,Apartamento,53944/AL,41.151394062517795,-8.625507794279711,8.6,8.0,8.4,-2209161600000.0,845.7778673323486,150.78896220256027,1210.3705790497447,4
4817,hygge house oporto by the river,2017.0,Apartamento,55898/AL,41.14147297319197,-8.617117246657887,8.7,9.6,8.5,-2209161600000.0,637.7635023722441,78.44248793334832,218.1416118225119,4
4818,dowtown santa catarina apartment,2017.0,Apartamento,48297/AL,41.146780308470674,-8.60673113132994,8.1,9.5,7.8,-2209161600000.0,349.63128084027124,13.524933510470085,233.31499914463888,7
4820,feel porto photo downtown flat,2017.0,Apartamento,46949/AL,41.15015190074208,-8.606804548970691,9.1,9.3,8.7,-2209161600000.0,37.8881277740097,75.18589457899066,366.4429061567888,7
4821,mercado,2017.0,Apartamento,48817/AL,41.15016003659002,-8.606824937433922,9.3,9.6,9.1,-2209161600000.0,39.766653673625854,76.32830102317928,364.7223513591547,7
4827,1118 loft,2018.0,Moradia,79905/AL,41.1560432059497,-8.604445199214423,,,,-2209161600000.0,426.5352158100723,46.07771215295598,860.5142123296614,5
4850,feels like heaven,2018.0,Apartamento,70972/AL,41.147271345462464,-8.601116386169236,,,,-2209161600000.0,261.72981718267954,46.0408619516628,693.8205009449847,5
4851,blue pateo apartment,2018.0,Apartamento,71025/AL,41.147276988475475,-8.601134706407402,8.9,8.8,8.6,-2209161600000.0,262.5432589648608,44.3868420959629,692.2695442401231,5
4863,marlin alojamento local,2018.0,Estabelecimento de hospedagem,66110/AL,41.15734788665461,-8.594265047757933,9.0,7.7,9.3,-2209161600000.0,951.0330953906938,11.43403318610174,1625.853826625215,2
4872,origami porto apartment,2018.0,Estabelecimento de hospedagem-Hostel,72412/AL,41.157257943557,-8.60177164263077,8.3,8.0,8.7,-2209161600000.0,484.6431382263211,72.0291440516455,1112.3824074845293,4
4874,porto sol,2018.0,Apartamento,67358/AL,41.15363561816853,-8.59937379962812,7.3,8.0,7.5,-2209161600000.0,546.1772622594151,21.738461515204893,1061.1788899079577,5
4877,oporto fado apartment,2018.0,Apartamento,62250/AL,41.15469937123147,-8.59585837372749,8.2,7.8,8.4,-2209161600000.0,702.2856933245947,55.788800517276364,1378.888255676141,4
4879,ferdinand magellan apartment,2018.0,Apartamento,64618/AL,41.154718489429044,-8.595843536138121,9.0,8.3,8.9,-2209161600000.0,704.7037242359356,53.349612494888646,1380.819281856662,4
4880,magalhães prime,2018.0,Apartamento,73061/AL,41.15469789433293,-8.595781137058504,,,,-2209161600000.0,704.3434550702127,52.20925934995804,1384.8700248630316,4
4888,invicta house marquês,2018.0,Apartamento,63161/AL,41.15787934019917,-8.602434157479736,8.5,8.0,8.5,-2209161600000.0,398.1057709996469,54.179353693871185,1125.069155485372,4
4895,a casa das 3 marias,2018.0,Moradia,64698/AL,41.142212802986656,-8.596843974252861,8.6,8.1,8.4,-2209161600000.0,576.4681087403528,194.03733082032105,1200.1827072552285,1
4896,oh.porto.,2018.0,Moradia,75719/AL,41.15370220826771,-8.600553828283942,9.1,8.8,8.9,-2209161600000.0,572.4683554952377,70.9308126260126,972.4080230112972,5
4900,cm vintage apartments iv,2018.0,Apartamento,72848/AL,41.15102880824541,-8.604159104730767,8.7,8.8,8.4,-2209161600000.0,229.4025629049487,29.09103378562407,594.3085846524817,7
4916,aslep i,2018.0,Apartamento,71423/AL,41.153174859882476,-8.600211953114151,5.5,6.6,5.7,-2209161600000.0,508.4287674918354,74.00658086235072,977.4037440347994,5
4917,aslep ii,2018.0,Estabelecimento de hospedagem-Hostel,71425/AL,41.15317643796836,-8.600175085460958,4.4,5.7,4.6,-2209161600000.0,507.82539574093084,72.13963143178714,980.3740547443381,5
4940,88 infinity santo ildefonso,2018.0,Moradia,69981/AL,41.14793115865725,-8.599839025864322,8.2,8.6,8.2,-2209161600000.0,132.62649828519508,122.47548055872456,802.8879412591903,5
4941,bolha1 - ouro 47,2018.0,Apartamento,70993/AL,41.14833418875193,-8.5994014813295,9.5,9.0,9.8,-2209161600000.0,75.68542867192312,64.62696841304022,843.7569773121762,5
4944,oporto firmeza medusa apartment,2018.0,Apartamento,69863/AL,41.15120614624455,-8.601551711656999,9.8,9.2,10.0,-2209161600000.0,364.3881372106672,88.03556461682005,780.4210465302847,5
4945,oporto chic & cozy,2018.0,Apartamento,76096/AL,41.15112921195449,-8.60157669425957,9.4,9.4,9.4,-2209161600000.0,359.43958166976194,79.72443615794151,774.0720714608493,5
4950,charming downtown apt & terrace,2018.0,Apartamento,72242/AL,41.15369352543828,-8.603167495856543,9.4,8.8,9.2,-2209161600000.0,501.90435091663767,26.118598433764035,775.9873490484711,5
4952,kimchris nest,2018.0,Apartamento,69708/AL,41.15248248895964,-8.599676210520357,,,,-2209161600000.0,423.3835052392395,115.11224558469307,989.9659954178682,4
4954,downtown porto bonfim studio apt,2018.0,Apartamento,69698/AL,41.14927847995572,-8.597348699674274,9.1,8.9,9.1,-2209161600000.0,126.53682612488329,45.85673966175857,1030.802023643239,4
4955,oporto bernardes studios - são lázaro,2018.0,Estabelecimento de hospedagem,78760/AL,41.14544473736015,-8.598280299171185,9.1,8.7,9.4,-2209161600000.0,367.7682798751116,57.042649099437284,956.9338204378627,2
4964,nomad's netto & subway sunny balcony,2018.0,Apartamento,75443/AL,41.14793964006682,-8.601324877999362,8.6,8.8,8.3,-2209161600000.0,239.18953693078072,58.26660696701479,678.6622056889049,5
4970,iadms,2018.0,Estabelecimento de hospedagem,73029/AL,41.15606735950313,-8.599029238221602,8.5,7.9,8.7,-2209161600000.0,722.7232047089034,25.008328480924,1209.7254490638718,4
4984,casa ventuzelo,2018.0,Moradia,80105/AL,41.15543557100808,-8.59624834777049,,,,-2209161600000.0,770.4085852013684,76.76570548213816,1380.859480155564,4
4999,equalize season porto,2018.0,Apartamento,64286/AL,41.14865408566836,-8.601148098720298,9.0,8.9,9.2,-2209161600000.0,207.3126074392692,48.29125294064315,704.5682714846367,5
5000,"fernandes tomás, 235",2018.0,Apartamento,63299/AL,41.14870973582751,-8.601518692935715,,,,-2209161600000.0,238.2012672165163,26.88257802508413,675.3867918062958,5
5001,plano de fuga,2018.0,Estabelecimento de hospedagem,69821/AL,41.15275298873845,-8.603564962722654,9.4,9.1,9.1,-2209161600000.0,397.55011699583036,98.91706327914531,698.7127870996312,7
5002,we are porto - alegria,2018.0,Apartamento,77741/AL,41.15155378391632,-8.60404054252395,,,,-2209161600000.0,272.5428254899525,46.392354503949356,617.1518176565423,7
5010,oportoview premium apartment,2018.0,Apartamento,66716/AL,41.14918683510946,-8.596880343610254,9.7,9.2,9.7,-2209161600000.0,158.85605534966788,68.05889563949695,1067.4090720016825,4
5016,station house porto,2018.0,Apartamento,68205/AL,41.14899439899927,-8.587305646478782,9.6,9.0,9.6,-2209161600000.0,204.08034852000068,73.32150666750262,1860.8440263862665,0
5019,porto lovely house,2018.0,Moradia,75211/AL,41.15414442951203,-8.588624400756085,9.4,6.8,9.6,-2209161600000.0,484.7999077258709,232.49124395359595,1895.337735996933,0
5026,wei qian,2018.0,Estabelecimento de hospedagem,80461/AL,41.147652745958034,-8.599659006036774,9.5,9.6,9.6,-2209161600000.0,146.32827380306816,139.67416544394754,816.3681063626607,5
5027,o da joana,2018.0,Estabelecimento de hospedagem,64013/AL,41.146408835934956,-8.597086322925374,,,,-2209161600000.0,291.6851253240851,47.67595127591321,1037.8396961868996,2
5033,visconde apartments 1c,2018.0,Apartamento,62248/AL,41.14687693227585,-8.60030217743621,9.8,9.6,9.6,-2209161600000.0,247.92921731434882,115.94298276763422,764.2913880675328,5
5041,lovely apartment,2018.0,Apartamento,67869/AL,41.14641289915282,-8.59367962624882,9.7,9.6,9.6,-2209161600000.0,57.3337073429092,59.69718456184738,1322.3788579522975,2
5043,central office,2018.0,Apartamento,70376/AL,41.14992464595301,-8.599115366869643,6.6,7.8,6.6,-2209161600000.0,136.08572465783243,121.30148909595259,905.5250257388443,5
5044,oporto sostenuto,2018.0,Apartamento,69963/AL,41.149141501425156,-8.598407875323616,9.3,9.1,9.7,-2209161600000.0,49.72925925745233,27.167089326116013,940.6851080355948,5
5060,oporto forever d joão iv,2018.0,Apartamento,69704/AL,41.15403468366294,-8.60236065284098,8.5,7.8,8.9,-2209161600000.0,571.959671748776,102.89676268636484,853.5531820969951,5
5061,cozy home,2018.0,Moradia,65186/AL,41.15416678664722,-8.602381592085896,8.7,8.4,9.4,-2209161600000.0,582.6927168071719,108.44255955291378,859.4680266956093,5
5064,braancamp 65,2018.0,Apartamento,71637/AL,41.15167564374286,-8.601246039162142,9.3,9.3,9.2,-2209161600000.0,390.2420663758902,136.21120752639928,830.6793299124691,5
5084,santo ildefonso ricahouses,2018.0,Apartamento,67406/AL,41.147461093926985,-8.601228345957832,8.8,9.2,8.8,-2209161600000.0,256.88344590808487,31.63538868988521,684.2658878154052,5
5086,casa do dragão,2018.0,Estabelecimento de hospedagem,78482/AL,41.15770196777028,-8.584753084590801,8.8,7.9,9.1,-2209161600000.0,413.1120292946951,18.746835390644428,2361.2383833880785,0
5088,enjoy oporto flat,2018.0,Apartamento,69229/AL,41.15781272811368,-8.596305093120634,7.9,7.3,8.0,-2209161600000.0,776.288482173233,181.13364877513092,1507.2186379578961,2
5092,dk'studio,2018.0,Apartamento,67439/AL,41.145782805621046,-8.597532879184339,9.6,9.4,9.4,-2209161600000.0,342.5167314718896,71.68458099283347,1010.7041127281108,2
5097,river porto,2018.0,Apartamento,61838/AL,41.146154450528314,-8.596988696076886,,,,-2209161600000.0,320.58797899790545,22.026435105774198,1049.37349387178,2
5109,casa d'avó,2018.0,Moradia,79017/AL,41.14503656578891,-8.582513069288767,9.3,7.8,9.6,-2209161600000.0,650.4752269766008,91.28766324032765,2270.165850187294,0
5110,ndussole - guest house,2018.0,Estabelecimento de hospedagem,79188/AL,41.149537300545965,-8.588149064115479,8.8,8.5,8.5,-2209161600000.0,225.4511768600425,39.21342711907123,1797.2996962531809,0
5112,o2 hostel,2018.0,Estabelecimento de hospedagem-Hostel,65807/AL,41.14713869332356,-8.596449318814068,8.7,8.5,9.0,-2209161600000.0,258.45521894797815,122.83054653073064,1085.7082829991277,2
5118,liiiving in porto | almada garden apartments,2018.0,Apartamento,77630/AL,41.15186212131324,-8.612203311232026,9.9,9.2,10.0,-2209161600000.0,246.040946711972,145.43851543822134,204.66164868345763,8
5123,alojamento da belinha 4,2018.0,Moradia,77779/AL,41.156258716025384,-8.613345598360338,,,,-2209161600000.0,303.176057987903,83.24870927642506,697.7927497863925,7
5126,oporto city flats - cedofeita,2018.0,Moradia,64174/AL,41.15456460528932,-8.618673960503127,-1.0,8.7,8.6,-2209161600000.0,321.8072044320038,20.478652553801385,794.9747005350555,5
5140,oporto guest downtown liberdade ii,2018.0,Apartamento,71986/AL,41.15093963139889,-8.614299256898171,8.4,8.9,8.2,-2209161600000.0,385.1692622219737,55.548833273997964,275.29291670344304,7
5141,mártires apartment,2018.0,Apartamento,63062/AL,41.15099565495892,-8.61430482013658,,,,-2209161600000.0,389.8303620194241,60.51903509785469,277.6739879397476,7
5144,cedofeita 436,2018.0,Apartamento,68493/AL,41.15319933273365,-8.618166364695124,8.2,8.9,7.9,-2209161600000.0,447.00015230566146,147.71520700746734,675.2759371302268,7
5149,indulge porto flats,2018.0,Apartamento,77896/AL,41.150637032899596,-8.614240252136401,9.3,9.4,8.9,-2209161600000.0,358.9642500414937,38.559315349825134,262.2254089437683,7
5150,braga's sunny house - porto downtown,2018.0,Apartamento,68662/AL,41.152912767718476,-8.614052493296446,9.0,9.0,9.2,-2209161600000.0,397.85729846067215,50.37306835188768,386.9082384998506,8
5151,josé fernando oliveira,2018.0,Apartamento,75022/AL,41.15291406808731,-8.614083391884463,8.8,8.6,8.8,-2209161600000.0,400.44410444823495,52.830273777877636,388.6458291072284,8
5153,invicta house - avenida da boavista,2018.0,Apartamento,77442/AL,41.159220168363255,-8.635542691821088,8.4,8.3,8.8,-2209161600000.0,586.8832497069758,102.00249866259459,2277.3201963835418,0
5158,breyner stonewall,2018.0,Apartamento,63951/AL,41.15119412211764,-8.61871876149798,9.4,9.4,9.2,-2209161600000.0,674.1409928391387,107.18925184020912,643.0196358707823,7
5170,carla alexandra carrasco lucas,2018.0,Moradia,73671/AL,41.158941552697975,-8.613033304771303,9.1,8.1,8.8,-2209161600000.0,365.3307774393508,160.98697731494542,983.8368693331846,4
5171,guest house esperança,2018.0,Estabelecimento de hospedagem,76618/AL,41.14714291180835,-8.587779881770484,5.8,7.4,5.6,-2209161600000.0,399.0975605805052,38.671886644154505,1813.0266740781326,0
5172,liiiving in porto | porto central balcony,2018.0,Apartamento,71411/AL,41.151734460387246,-8.613653407888645,9.8,10.0,8.8,-2209161600000.0,367.8487108200265,112.274563668592,269.65097537503283,8
5182,casa da lapa,2018.0,Apartamento,78305/AL,41.15576646386374,-8.613464501592837,9.5,8.9,9.3,-2209161600000.0,315.1352092269225,129.68704634950106,648.0970561915134,7
5188,apartamento,2018.0,Apartamento,65645/AL,41.163753584225596,-8.616117647254399,7.0,7.5,5.8,-2209161600000.0,742.0230101815113,58.98231799201726,1561.7089077952014,2
5189,porto feeling,2018.0,Apartamento,62925/AL,41.15207046684426,-8.61366033844538,9.3,9.0,9.0,-2209161600000.0,362.76099765603584,75.45341920606845,295.1646989760867,8
5192,loft com história,2018.0,Apartamento,67073/AL,41.1519043308796,-8.61370627056404,9.6,9.4,9.4,-2209161600000.0,368.90338046156944,94.29071663496728,285.2962861455418,8
5198,pinheiros 001,2018.0,Apartamento,78832/AL,41.1506928178608,-8.6139246265781,8.9,9.2,8.4,-2209161600000.0,343.5200925247047,65.69675815541136,237.64138234197893,8
5199,pinheiros 101,2018.0,Apartamento,78834/AL,41.150676970102616,-8.613954139245445,8.9,9.2,8.4,-2209161600000.0,344.0877793518883,62.837421734385224,239.64816350645594,8
5200,pinheiros 201,2018.0,Apartamento,78835/AL,41.150718054530685,-8.613928593825383,8.9,9.2,8.4,-2209161600000.0,345.71302430276006,66.21283326335991,238.635464387358,8
5201,pinheiros 202,2018.0,Apartamento,78836/AL,41.15077538552436,-8.6138918195807,8.9,9.2,8.4,-2209161600000.0,348.02393432205577,71.33957633651167,237.30297098875,8
5203,carla capelas,2018.0,Apartamento,64015/AL,41.15105371712028,-8.61528623209326,9.6,9.4,9.6,-2209161600000.0,456.2885165966253,77.54380478358281,358.30639547183813,7
5204,apartamento da baixa,2018.0,Apartamento,67434/AL,41.15096045608796,-8.615369075097561,8.8,9.4,9.2,-2209161600000.0,455.6261409777381,75.31560171611432,362.4337794234922,7
5216,porto downtown apartment,2018.0,Apartamento,61837/AL,41.150884686996704,-8.615045259657771,,,,-2209161600000.0,428.8217326451709,50.18297586065454,334.0504392180368,7
5217,amaryllis apartment,2018.0,Apartamento,76505/AL,41.1508615975741,-8.614983469863569,,,,-2209161600000.0,423.14693886307884,45.03943584958501,328.4172977276238,7
5219,j&c,2018.0,Apartamento,74223/AL,41.16343759261841,-8.630785368707128,,,,-2209161600000.0,344.57989027619027,87.1548595144715,2206.93585488901,0
5224,almada loft,2018.0,Apartamento,68409/AL,41.15077219957043,-8.61223431500904,,,,-2209161600000.0,269.1097157378805,118.12039716677242,110.0440821815766,9
5228,porto 3d,2018.0,Apartamento,61630/AL,41.156723908391754,-8.620914601155787,8.4,8.0,8.6,-2209161600000.0,237.93006721414383,49.28722586940341,1092.8076055121926,3
5235,"cozy, small & traditional",2018.0,Apartamento,68830/AL,41.15330174673048,-8.620874055796701,,,,-2209161600000.0,542.4779066971432,10.420026345587155,884.3372425437773,4
5242,cedofeita cozy,2018.0,Estabelecimento de hospedagem,61745/AL,41.15606494673965,-8.61948050445891,8.3,8.6,8.4,-2209161600000.0,252.885817097145,76.40014370041412,954.5769293998712,4
5244,eden house,2018.0,Estabelecimento de hospedagem,65217/AL,41.15291628553646,-8.614688036120732,8.2,8.6,8.1,-2209161600000.0,450.75333209647386,101.7803225482394,422.56794411489466,7
5253,citybreak apartments lapa,2018.0,Moradia,76049/AL,41.159370380189976,-8.612042714828252,7.7,7.4,7.7,-2209161600000.0,326.5039996406562,79.19035695943751,1021.5782002122007,4
5256,garden apartement  a,2018.0,Apartamento,78155/AL,41.15915589489648,-8.611781233226754,,,,-2209161600000.0,294.1973311547336,100.7420453646663,996.4623870236965,4
5257,garden apartement  b,2018.0,Apartamento,78164/AL,41.15914230221836,-8.611784444904366,,,,-2209161600000.0,293.35966716756315,102.24287981668743,994.9693027282094,4
5263,janika's patio,2018.0,Apartamento,78166/AL,41.15043471885307,-8.613234178255237,9.9,10.0,9.6,-2209161600000.0,282.6599406205426,121.50151931116643,175.1921931895355,9
5265,live porto & douro - almada,2018.0,Apartamento,78952/AL,41.150421829171634,-8.613240230736778,9.4,9.4,9.4,-2209161600000.0,281.9374410484112,121.12720712727936,175.4800416615315,9
5266,4portoapartments#3,2018.0,Apartamento,70692/AL,41.150411970015845,-8.613208906155856,9.4,9.4,8.9,-2209161600000.0,279.3640572375186,123.85299036915586,172.72166218355164,9
5267,aposentus - your home at pinheiro's residence,2018.0,Apartamento,72466/AL,41.1504038401977,-8.61318757094762,9.3,9.5,9.0,-2209161600000.0,277.4972502731065,125.72981520230972,170.82287747352106,9
5268,casa do pinheiro,2018.0,Apartamento,74544/AL,41.15042140360889,-8.613174934091129,,,,-2209161600000.0,278.2525039678806,126.58558288369804,170.05405969742102,9
5271,apartamentos porto histórico,2018.0,Apartamento,62343/AL,41.14925268037022,-8.617317719321647,9.2,9.3,8.8,-2209161600000.0,537.3267815952246,216.78423772845485,526.1926396961248,7
5279,pedro guedes pereira simões,2018.0,Apartamento,73281/AL,41.150840560607705,-8.617334121116134,,,,-2209161600000.0,590.8895176294459,124.13270969095831,522.1249653654771,7
5301,oasís apartments,2018.0,Apartamento,65278/AL,41.15549171149321,-8.619414250890037,5.6,6.9,5.2,-2209161600000.0,282.81871554358065,77.79421668433824,908.0562676187446,4
5304,apartment boavista roundabout by sweet porto  - 104,2018.0,Apartamento,73324/AL,41.15878763379351,-8.627524420951207,8.7,8.6,8.5,-2209161600000.0,239.67983344220588,74.28291767880671,1671.333322798231,1
5305,apartment boavista roundabout by sweet porto  - 101,2018.0,Apartamento,73326/AL,41.15883357721928,-8.627560702338293,8.7,8.6,8.5,-2209161600000.0,233.7523775854626,77.74832370902354,1676.7460573852313,1
5306,apartment boavista roundabout by sweet porto  - 102,2018.0,Apartamento,73327/AL,41.15880242464296,-8.627491905988556,8.7,8.6,8.5,-2209161600000.0,239.48746528642812,76.95400142564743,1670.0334475069744,1
5307,apartment boavista roundabout by sweet porto  - 103,2018.0,Apartamento,73328/AL,41.15884838324002,-8.627524877765616,8.7,8.6,8.5,-2209161600000.0,233.6839495425444,80.41580063604128,1675.223923724328,1
5325,invicta house serpa pinto,2018.0,Apartamento,65163/AL,41.16250554023489,-8.620695353970687,8.7,8.1,9.1,-2209161600000.0,452.3028947687113,78.79230034079904,1583.4367038337866,0
5334,aníbal cunha apartment,2018.0,Apartamento,65805/AL,41.15404856705682,-8.621102410798356,9.1,9.1,9.0,-2209161600000.0,494.92282304388397,76.24843893431459,936.8745765710968,4
5337,apartamento,2018.0,Apartamento,69380/AL,41.159151488472354,-8.624695930050098,8.6,8.2,7.5,-2209161600000.0,212.59281145482655,63.27144838348917,1509.0093043536692,1
5339,art senses - suites and rooms,2018.0,Moradia,66078/AL,41.15968942891983,-8.628419448784491,-1.0,9.2,9.5,-2209161600000.0,118.19929107284423,49.29731325072735,1790.5705988360266,0
5343,catarina,2018.0,Apartamento,66338/AL,41.157835353445066,-8.627551020901201,9.2,8.6,9.1,-2209161600000.0,336.46770346707154,37.86296013093251,1615.2168375378244,1
5344,casa da figueiroa,2018.0,Moradia,75287/AL,41.15601681978486,-8.616952671063743,-1.0,8.9,9.2,-2209161600000.0,119.79976198756515,10.065494618278466,808.3961118343892,7
5346,discover porto apartment,2018.0,Apartamento,68892/AL,41.1614331320224,-8.610618071193139,,,,-2209161600000.0,469.47543091880567,14.65442528765718,1248.8152684336062,1
5371,bvapartments cedofeita,2018.0,Apartamento,76791/AL,41.15883479475414,-8.624268515633192,,,,-2209161600000.0,169.86868280926055,113.2653925314062,1458.8709923679705,1
5372,apartamentoboavistaporto,2018.0,Apartamento,66355/AL,41.1599952122511,-8.624879121629219,9.1,9.1,9.1,-2209161600000.0,267.9036195028708,50.049320672460134,1583.4508144857405,1
5377,invicta house boavista,2018.0,Apartamento,62131/AL,41.15873851205431,-8.626969119906862,8.5,8.6,8.4,-2209161600000.0,268.6638071889944,99.72920989632843,1630.1185092868914,1
5382,boa hora,2018.0,Apartamento,72256/AL,41.151996006467925,-8.621293583682133,9.2,9.2,8.8,-2209161600000.0,680.1131645949199,60.99530767678046,872.6656463494588,4
5396,miragaia house,2018.0,Estabelecimento de hospedagem,64934/AL,41.14365202370831,-8.621020508683072,9.3,9.1,8.9,-2209161600000.0,867.1163604688443,87.59565345248427,616.6584762806976,5
5405,oporto central flat,2018.0,Apartamento,62333/AL,41.154818101182364,-8.648219884238571,8.1,7.8,8.1,-2209161600000.0,1546.5628123226973,59.87608394553855,3150.830835238246,0
5425,ermida,2018.0,Estabelecimento de hospedagem,75914/AL,41.15793057271049,-8.651003955521551,9.0,7.7,8.9,-2209161600000.0,1486.1920069791895,166.04034419383785,3450.8706956632127,0
5426,cristal apartment,2018.0,Apartamento,64646/AL,41.14779114257034,-8.622033282667237,9.0,8.6,8.8,-2209161600000.0,930.8932866836144,12.061936000627712,949.6262131553495,5
5427,be my guest - oporto studio,2018.0,Apartamento,74658/AL,41.147776481277134,-8.622035536735936,,,,-2209161600000.0,931.228488185758,11.037282654083114,950.2658164024983,5
5428,dehouse 70,2018.0,Apartamento,80618/AL,41.14776494422468,-8.622059404599355,9.1,9.1,9.0,-2209161600000.0,933.3402999819183,8.666469123303356,952.5489479871871,5
5429,porto studio4u,2018.0,Apartamento,66437/AL,41.149167808402865,-8.623322764082594,8.3,8.9,8.3,-2209161600000.0,1036.2805129485416,33.55551116702348,1025.974790298736,4
5436,estúdio das sereias,2018.0,Estabelecimento de hospedagem,62528/AL,41.14457029361129,-8.621752544978483,9.9,9.4,9.7,-2209161600000.0,921.7219290177444,67.68155881860844,722.6672847818494,6
5438,porto downtown house ii,2018.0,Apartamento,72353/AL,41.152474364652406,-8.621189758152878,6.3,7.3,6.3,-2209161600000.0,631.5182827988152,76.93568218960685,878.0149872144763,4
5445,alfandegaporto apartments,2018.0,Apartamento,62782/AL,41.14414264295135,-8.622611718766686,8.5,8.7,8.2,-2209161600000.0,995.2814628606316,25.836350515194358,759.9295387350733,5
5453,boavista yourhouse,2018.0,Estabelecimento de hospedagem,74402/AL,41.1540524353574,-8.631300428687336,9.5,8.9,9.4,-2209161600000.0,767.3644019471628,34.01016243315078,1742.5473221094564,1
5464,fullhouse porto,2018.0,Moradia,76929/AL,41.14784650259284,-8.630815067586223,8.6,8.3,8.5,-2209161600000.0,1393.4836982507913,90.67310898846745,1561.3242380231052,2
5473,oporto new apartment,2018.0,Apartamento,62257/AL,41.166143654574135,-8.593290581278728,9.3,9.2,8.9,-2209161600000.0,459.1880551979416,40.69273348212722,2320.921946744149,1
5481,oporto cozy paranhos 1,2018.0,Apartamento,62336/AL,41.174451930504276,-8.606559712964554,8.9,8.6,8.4,-2209161600000.0,246.54299379914985,45.35184893523136,2720.871146278171,0
5493,vitral house,2018.0,Apartamento,69429/AL,41.14980141858685,-8.617815333278832,,,,-2209161600000.0,590.0825307466132,232.1250716151941,559.1974036383498,7
5507,bombarda 451 - suites & hostel,2018.0,Estabelecimento de hospedagem-Hostel,72468/AL,41.14934083706969,-8.622298877181043,9.4,9.3,9.1,-2209161600000.0,953.6059379918448,60.6338443342285,938.5067432935364,4
5535,oporto terrace,2018.0,Apartamento,64059/AL,41.16568952277441,-8.600675447634599,8.3,9.2,7.9,-2209161600000.0,177.879720031053,120.08162154812315,1932.7459765361448,1
5555,porto city center,2018.0,Apartamento,80551/AL,41.16752666094176,-8.61573309803869,,,,-2209161600000.0,1131.6757529727674,100.26526501873064,1962.111718473279,2
5562,nonitur,2018.0,Apartamento,76928/AL,41.16904700251281,-8.611454492003652,,,,-2209161600000.0,906.9887445364384,84.5918053729533,2093.334540689532,2
5569,casa particular de monsanto,2018.0,Moradia,65902/AL,41.17282840371017,-8.616622748816193,8.0,7.1,8.2,-2209161600000.0,1108.6739918713515,109.14307779217043,2554.269741332063,2
5585,731 loft bed metro studio,2018.0,Apartamento,63811/AL,41.16672281718697,-8.595609276907291,8.6,8.4,8.5,-2209161600000.0,301.83432939433015,127.06655515711269,2252.255666279269,1
5588,rooms in ramalde,2018.0,Estabelecimento de hospedagem,62310/AL,41.17409912733892,-8.637932918083779,9.5,8.9,10.0,-2209161600000.0,349.97828393013384,84.62708578106627,3476.3388883645534,1
5595,invicta house arca d'agua,2018.0,Apartamento,65160/AL,41.16930594663621,-8.611645524830054,8.6,8.1,8.9,-2209161600000.0,899.2759312796538,83.7343603058232,2122.31917087652,2
5608,figueiroa apartments,2018.0,Apartamento,67695/AL,41.162503074636795,-8.606966327515552,9.6,8.7,9.4,-2209161600000.0,260.46968230350603,53.207102321449824,1411.5339087252614,1
5611,cc al,2018.0,Apartamento,76058/AL,41.16266500909696,-8.603179827242633,9.5,9.2,9.6,-2209161600000.0,201.7330638629277,45.600879163875646,1538.50543220883,1
5618,cativo groundfloor with garden,2018.0,Apartamento,80266/AL,41.17300366660649,-8.657532271365278,,,,-2209161600000.0,1034.9128938756646,169.68838386358215,4641.312280360478,1
5628,portus center,2018.0,Apartamento,69368/AL,41.15712737585657,-8.609420613112949,8.9,8.8,8.9,-2209161600000.0,28.01253713457611,57.53703632391459,783.8397464779404,7
5629,looking river fonseca cardoso,2018.0,Apartamento,70974/AL,41.15712808872468,-8.609392248308854,9.0,8.8,8.6,-2209161600000.0,26.67566336758469,59.85302087470573,784.3669336736526,7
5631,casa rosa,2018.0,Apartamento,73055/AL,41.14787042680357,-8.604061155105999,9.3,9.6,9.2,-2209161600000.0,304.58639978820383,111.38030467398303,449.40290474040916,6
5640,casa do poeta,2018.0,Apartamento,70668/AL,41.14795155490611,-8.606223521221844,,,,-2209161600000.0,219.8814853854475,47.259274690377254,271.7251285653544,7
5642,casa d'oliveira,2018.0,Apartamento,70674/AL,41.14796934642846,-8.606242086963839,,,,-2209161600000.0,217.7733879541803,48.06468870569388,270.64911760540616,7
5643,royal catarina,2018.0,Apartamento,73773/AL,41.147963359115494,-8.606220768937701,9.5,9.8,9.3,-2209161600000.0,218.598742053866,46.587374684844676,272.24133354038133,7
5644,romantic catarina,2018.0,Apartamento,73780/AL,41.14798628558838,-8.606294213403885,9.0,9.4,8.7,-2209161600000.0,215.5583975408365,51.730561234286526,266.8340587663229,7
5645,alojamento da clarinha,2018.0,Apartamento,75681/AL,41.16143381903406,-8.608192304204884,8.1,8.3,8.3,-2209161600000.0,315.4749733747297,36.29876229849686,1272.811471416242,1
5649,trindade city centre,2018.0,Apartamento,70120/AL,41.15374943098493,-8.609602149760361,8.7,9.5,8.5,-2209161600000.0,150.9812706818621,62.32522194707918,416.3215389696607,6
5650,trindade flat w/great view,2018.0,Apartamento,72726/AL,41.15373536965309,-8.609603309174023,8.2,9.0,7.0,-2209161600000.0,149.4479860991144,63.88622604323858,414.8100847946566,6
