id,data_levan,nome,ano_registo,type,address,freg,lat,lon,nearest_metro,nearest_bus,nearest_tur_point
1,1488758400000,Metro Apartment,2016,Apartamento,"Rua Rua Camões, 77 1º 1.1, 4000-144 Porto, Portugal",,41.1525537929996,-8.610274113044303,78.58797326428878,38.058921651978935,272.81329899806565
2,1488758400000,Be Happy Flat,2016,Apartamento,"Rua Rua Camões, 327 1.º Hab. 1.5, 4000-145 Porto, Portugal",,41.154861305321965,-8.610285506600391,283.8777289516684,66.83220421093577,523.688311767487
3,1488758400000,Camões Apartment,2016,Apartamento,"Rua Rua Camões, 387 2º Dt, 4000-146 Porto, Portugal",,41.155396693414026,-8.61022104378503,230.6989035289827,100.7710658036107,583.2979940614279
4,1488758400000,Zarolho,2016,Apartamento,"None, None Porto, Portugal",,41.15703473434107,-8.61012612973234,82.09101544660695,6.434237139311591,764.7133478775279
5,1488758400000,Casa Carvalheiras,2016,Moradia,"None, 4000-159 Porto, Portugal",,41.15490699180861,-8.605618688938067,405.76234304587905,103.53142353839797,700.7702808888396
6,1488758400000,E-House Asprela,2016,Moradia,"None, 4200-011 Porto, Portugal",,41.176716519223504,-8.61083400262461,644.1161491438495,41.371234167986294,2944.7615182303502
7,1488758400000,CAZV,2016,Apartamento,"Rua Rua Coutinho de Azevedo, 214 R/C, 4000-189 Porto, Portugal",,41.15807942411561,-8.59634338153724,759.834291385636,152.09933622049985,1521.4043415195285
8,1488758400000,Girassol,2016,Moradia,"Rua Rua Coutinho de Azevedo, 259, 4000-190 Porto, Portugal",,41.15820006105161,-8.596965908273004,707.1882190271814,129.3139164649367,1486.9619726476594
9,1488758400000,Estudio 312,2016,Apartamento,"None, 4000-188 Porto, Portugal",,41.15868014167162,-8.597245262035361,662.9104082557033,79.43369432578022,1501.1073613195747
10,1488758400000,Andorinhas,2016,Apartamento,"None, 4200-221 Porto, Portugal",,41.16320446204929,-8.602643769481809,276.42710208423233,23.393525586036162,1612.070437457012
11,1488758400000,Central Apartment D. João IV,2016,Apartamento,"None, 4000-296 Porto, Portugal",,41.14674592746647,-8.60180962239135,343.7149787718411,35.68445541367309,639.7755543036811
12,1488758400000,Casa da Elisabeth,2016,Apartamento,"Rua Rua Dom João IV, 356 1.º Tras., 4000-298 Porto, Portugal",,41.149726139737794,-8.601972494753486,296.9988401841232,90.27235937327715,672.7145535756933
13,1488758400000,The Nature Mezzanine,2016,Apartamento,"Rua Rua Dom João IV, 366 R/C Frente Rio Tinto, 4000-298 Porto, Portugal",,41.1497808696591,-8.601977714137764,299.68752791777564,84.18989808469048,674.6532177886769
14,1488758400000,Walkable Down Town Apartments,2016,Apartamento,"Rua Rua Dom João IV, 733, 4000-299 Porto, Portugal",,41.153079339599685,-8.602564619638866,479.6587525169839,22.864727411175718,790.1292532580933
15,1488758400000,Loft of Travelers,2016,Apartamento,"Rua Rua Dom João IV, 844 2 DTO, 4000-300 Porto, Portugal",,41.15406461785348,-8.602323747042933,576.4779656824118,107.12466946527545,857.8971915423833
16,1488758400000,Arty Apartment - Porto Downtown,2016,Apartamento,"None, None Porto, Portugal",,41.15507458912983,-8.602322278263685,631.8063354929612,38.92736052133836,919.3175453201167
17,1488758400000,Casa Jardim do Yoga,2016,Estabelecimento de hospedagem,"None, 4300-304 Porto, Portugal",,41.154534099144435,-8.589860113713433,578.513323994138,130.55664590009974,1818.8856610670791
18,1488758400000,Duque de Loule 121 - 6.4,2016,Apartamento,"Rua Rua Duque Loulé, 246 6.4, 4000-324 Porto, Portugal",,41.14501268016229,-8.604194808465097,553.3413368190869,22.622956059725475,510.4220879600761
19,1488758400000,Apartamento Francisco,2016,Apartamento,"Rua Rua Doutor Marques de Carvalho, 53 1.º  Esq. Tras., 4100-325 Porto, Portugal",,41.16207004758708,-8.644394171562858,771.6357371321216,161.20302104517253,3083.6945309944517
20,1488758400000,AP da Igreja,2016,Apartamento,"None, 4200-391 Porto, Portugal",,41.17380236170368,-8.604799770725776,138.74203121965044,41.835219066542166,2675.064510173584
21,1488758400000,214 Porto,2016,Estabelecimento de hospedagem,"None, 4050-343 Porto, Portugal",,41.14840279597224,-8.62415486947531,1105.3055320532662,40.47057604738748,1107.4410686696754
22,1488758400000,Minana Alojamento,2015,Apartamento,"Rua Rua Alegria, 828 3.º Direito, 4000-038 Porto, Portugal",,41.15857050759369,-8.60123890374726,391.34154852148197,36.26526462764242,1248.8914126772493
23,1488758400000,4U_Rooms,2015,Apartamento,"Rua Alegria, 19 1.º Direito, 4000-041 Porto, Portugal",,41.14676911673123,-8.603939969176519,409.4698145599621,102.97153395251371,462.2674293276835
24,1488758400000,José Manuel Ferreira Gomes do Carmo Cerejo,2014,Apartamento,"Rua Alegria, 62 Fração F, 4000-033 Porto, Portugal",,41.14784277158232,-8.603864122967797,318.019583530468,95.87428078631298,465.51046817033017
25,1488758400000,Casa da Alegria,2015,Apartamento,"Rua Rua Alegria, 181, 4000-043 Porto, Portugal",,41.149617635173506,-8.604240380661235,190.0680675149094,65.52464113775723,496.0447102509074
26,1488758400000,Happy Street,2015,Apartamento,"None, 4000-044 Porto, Portugal",,41.15133854703596,-8.604463826628153,230.19068479229085,13.994203610424952,577.0442579168904
27,1488758400000,Fonsi House,2015,Apartamento,"None, 4000-044 Porto, Portugal",,41.15204501660713,-8.604209794520843,302.3345949097944,91.97514223913414,619.3107601574411
28,1488758400000,Panóplia de Génios - Unipessoal Lda,2014,Apartamento,"None, 4050-037 Porto, Portugal",,41.14963728840266,-8.612294963096188,164.13734651358544,119.86989515058195,112.60387477504072
29,1488758400000,Apartamento Rosário,2014,Apartamento,"Rua Rosário, 272 2º FRT, 4050-522 Porto, Portugal",,41.15145323993595,-8.621030320574489,719.7945120378789,9.959294861616824,839.0505252525616
30,1488758400000,Oporto Rivoli Apartments,2014,Apartamento,"Rua Rodrigues Sampaio, 142 2ºdt 3ºes, 4000-424 Porto, Portugal",,41.14873453934196,-8.609684227322957,111.20303619745017,68.98509052048507,148.8440160123256
31,1488758400000,SB1,2015,Apartamento,"Rua Rua Sá da Bandeira, 594 4 D, 4000-431 Porto, Portugal",,41.15126205854051,-8.606318550433764,149.13304799466664,38.58952897721558,424.1758649460136
32,1488758400000,Welcome Porto,2015,Apartamento,"Rua Rua Sá da Bandeira, 766 5º. Apt.10, 4000-432 Porto, Portugal",,41.15272501059132,-8.60542406040286,323.12974739518666,39.23705094420326,558.2569088816446
33,1488758400000,Soares Ghest House,2015,Apartamento,"Rua Rua São Brás, 230 2, 4000-492 Porto, Portugal",,41.15910245395295,-8.610413597078498,219.7311672917418,99.71585220951108,991.2550521605514
34,1488758400000,Apartamento S. Brás,2015,Apartamento,"Rua Rua São Brás, 258 2º, 4000-493 Porto, Portugal",,41.15934175711053,-8.610341420647053,241.33821514340863,72.6926894770356,1018.1639981499559
35,1488758400000,Apartamento foz do Douro,2016,Apartamento,"Rua Rua Faial, 24 1º, 4150-308 Porto, Portugal",,41.15490493149954,-8.67566188178252,3474.23695989621,56.47376348785075,5352.147914287137
36,1488758400000,Alojamento Ferreira Borges,2016,Apartamento,"Rua Rua Ferreira Borges, 4050-252 Porto, Portugal",,41.14230104484792,-8.615037910049379,441.8769575800604,72.31533761671761,157.31614344609983
37,1488758400000,Charming Apartments Porto Downtown,2016,Apartamento,"Rua Rua Fonseca Cardoso, 88 2º, 4000-231 Porto, Portugal",,41.155885704642714,-8.609071449172546,161.55280962855653,101.53545024183016,656.205945182258
38,1488758400000,myhomeinporto,2016,Estabelecimento de hospedagem,"Rua Rua Ferreira Cardoso, 72, 4300-197 Porto, Portugal",,41.147174496849324,-8.596527862491486,250.9462086186233,125.52850708217288,1079.0146130727414
39,1488758400000,Flat at Faria Guimarães Metro,2016,Apartamento,"None, None Porto, Portugal",,41.15791421516224,-8.60869595889413,78.41615635918056,36.896654152593584,882.1028478588862
40,1488758400000,DeHouse,2016,Apartamento,"Rua Rua Faria Guimarães, 108 6.º 6.2, 4000-202 Porto, Portugal",,41.15833945797129,-8.608542527479278,125.55690096773728,83.88553800220808,931.0156200720695
41,1488758400000,Oporto Happiness Apartments,2016,Apartamento,"Rua Rua Faria Guimarães, 171 3º  Esq.º, 4000-206 Porto, Portugal",,41.1588865472209,-8.608704648048317,177.75473256987405,75.71853057427867,987.1843653585113
42,1488758400000,MamaTierra,2016,Moradia,"Rua Rua Faria Guimarães, 348, 4000-204 Porto, Portugal",,41.16032947690728,-8.607584572018311,277.03298187507716,97.30772674416973,1164.9723687529975
43,1488758400000,Baixa 14,2016,Apartamento,"Rua Rua Firmeza, 14 2º Drt., 4000-224 Porto, Portugal",,41.15118115941058,-8.60066472956685,317.7173501778261,63.56729498777495,842.663613373468
44,1488758400000,Gardenia Apart Hotel,2016,Moradia,"Rua Rua Firmeza, 50, 4000-224 Porto, Portugal",,41.15115455073844,-8.601438346310042,353.8171435939815,88.89796595648161,785.403548773037
45,1488758400000,SC1,2016,Apartamento,"Rua Rua Firmeza, 480 2 D, 4000-226 Porto, Portugal",,41.15111111801307,-8.60589537629548,140.35352453854648,62.095795196810045,454.31618108566147
46,1488758400000,Rua das Flores,2016,Apartamento,"Rua Rua Flores, 54 3 Tras, 4050-262 Porto, Portugal",,41.143489522301785,-8.613866902805219,289.21471644073944,40.97400709331999,194.9378368951605
47,1488758400000,Brigitte Aurran,2013,Moradia,"Rua Almada, 4050-039 Porto, Portugal",,41.152016965454344,-8.61223522386419,245.0647743198783,132.8547032369239,221.42286149667956
48,1488758400000,Porto Vintage Guesthouse,2015,Estabelecimento de hospedagem,"Rua Almada, 580 - 584, 4050-034 Porto, Portugal",,41.152515057894455,-8.611845708663365,209.00489532410234,140.84676019743546,264.05756307033386
49,1488758400000,Gz Hostel,2012,Apartamento,"Rua Antero de Quental, 11, 4050-055 Porto, Portugal",,41.15825785167329,-8.612357353486397,281.45084402851467,153.703437961725,900.9652239198576
50,1488758400000,Porto Center,2015,Apartamento,"Rua Rua Antero de Quental, 4050-052 Porto, Portugal",,41.159959505829484,-8.611597825426028,352.44379390721923,21.66174944282114,1084.949743791414
51,1488758400000,Cortinha da Paiva - Alojamento Local,2015,Moradia,"Rua Antero de Quental, 548, 4200-065 Porto, Portugal",,41.16299602410136,-8.610908111991412,579.9473753615636,52.14768420231478,1421.6269074275676
52,1488758400000,Residência Lis,2010,Estabelecimento de hospedagem,"Rua Antero de Quental, 659, 4200-068 Porto, Portugal",,41.16404136842274,-8.611226673335443,653.977944654485,13.449641434166102,1537.5104367929741
53,1488758400000,São Francisco Apartments,2015,Apartamento,"Rua Arménia, 15, 4050-068 Porto, Portugal",,41.14205261803146,-8.618988447623954,746.8067532568332,48.6157240098544,387.3418087803548
54,1488758400000,Porto Insight Apartments,2015,Apartamento,"Rua Bainharia, 100 2, 4050-082 Porto, Portugal",,41.14311432801087,-8.612612362822597,228.67099203702668,53.1946313790596,83.32322121993757
55,1488758400000,Holidays Homes - Bainharia,2015,Apartamento,"Rua Rua Bainharia, 133 2.º, 4050-084 Porto, Portugal",,41.14338070961233,-8.612357897816048,192.49307382145633,58.288964797142704,72.92846473596026
56,1488758400000,Kings Road Brothers Santa Catarina,2015,Apartamento,"Rua Rua de Santa Catarina, 514 3º Dtº, 4000-455 Porto, Portugal",,41.15066793459379,-8.605276405510573,129.78651499495703,97.17535841578992,497.4600600470109
57,1488758400000,Isaura Carvalho,2015,Apartamento,"Rua Rua Santa Catarina, 574 5 Esq, 4000-446 Porto, Portugal",,41.15117123722554,-8.605108370379243,179.5053769997388,60.96959710188379,520.2323525150132
58,1488758400000,Oporto Catarina Apartments,2015,Apartamento,"Rua Rua Santa Catarina, 4000-446 Porto, Portugal",,41.151802161091545,-8.604846160320022,249.07759757422204,74.61491525271552,560.0430581342524
59,1488758400000,Dear Porto Guest House,2013,Estabelecimento de hospedagem,"Rua Rua Catarina, 744, 4000-446 Porto, Portugal",,41.15270328503477,-8.604633160706301,344.9069491024037,96.26608483305084,615.3959059700805
60,1488758400000,M2Students,2014,Estabelecimento de hospedagem-Hostel,"Rua Santa Catarina, 969, 4000-455 Porto, Portugal",,41.15480121309183,-8.604870733347944,461.2992979217452,84.69185645702822,735.7599309958714
61,1488758400000,MARIA DE FATIMA SILVA GUIMARÃES,2014,Apartamento,"Rua Santa Catarina, 1093 3º Fração c, 4000-456 Porto, Portugal",,41.15586777015062,-8.604823531961518,404.2381645976856,35.301273455916615,825.0684561881404
62,1488758400000,Santa Catarina,2014,Apartamento,"Rua de Santa Catarina, 4000-457 Porto, Portugal",,41.156887156200646,-8.604776622467549,377.1647860286147,51.97761405136654,916.7141217246221
63,1488758400000,My Home In Porto II,2016,Apartamento,"Rua Rua Chaimite, 10 2.º Esquerdo, 4050-193 Porto, Portugal",,41.16290227613205,-8.62333576585072,485.0907804140366,75.58630767940161,1741.4842206265007
64,1488758400000,GLOBO,2016,Apartamento,"Rua Rua Cunha Júnior, 4250-186 Porto, Portugal",,41.16350249498772,-8.613248273978503,762.9990018560695,58.257711362143944,1487.921338054448
65,1488758400000,Apartamento Campo Lindo,2016,Apartamento,"Rua Rua Campo Lindo, 237 2º, 4200-147 Porto, Portugal",,41.167999719418674,-8.61021683515105,903.4963940458473,23.677520240787345,1978.5574955890684
66,1488758400000,Kampublika,2016,Estabelecimento de hospedagem,"1ª Rua do Campo Lindo, 276, 4200-144 Porto, Portugal",,41.16793256716137,-8.610771014452595,923.0889891905196,27.41179794858982,1969.7677978948786
67,1488758400000,Pleasant House,2016,Apartamento,"Rua Rua Campo Lindo, 322 1º., 4200-144 Porto, Portugal",,41.16767844916605,-8.611126560951067,918.0128366368072,53.36762296080409,1941.274445895989
68,1488758400000,Apartamento do Padrão,2016,Apartamento,"Rua Rua Coelho Neto, 19 3 Frente, 4000-177 Porto, Portugal",,41.147628059579404,-8.601596575655435,274.26645891874153,18.7269494289734,653.7792644334297
69,1488758400000,T0 House,2016,Moradia,"Rua Rua Coelho Neto, 42, 4000-176 Porto, Portugal",,41.14787228874104,-8.601062410888064,222.0643507864336,64.61889966411061,700.0243043122721
70,1488758400000,Casa Douro,2016,Moradia,"Rua Rua Condominhas, 406, 4150-219 Porto, Portugal",,41.150967619076205,-8.650162896966652,1984.7355265865199,53.58936834041925,3184.1622688173647
71,1488758400000,Oporto4you Apartments - Marquês 275,2016,Apartamento,"Rua Rua Constituição, 275 1º C, 4200-198 Porto, Portugal",,41.16137261564166,-8.601642651349803,237.509542493991,137.6959955131753,1476.4310756139964
72,1488758400000,Constituição Rooms,2016,Moradia,"Rua Rua Constituição, 4200-199 Porto, Portugal",,41.161326730439065,-8.602838192064691,137.45205221151718,72.7201887391479,1420.1747127857188
73,1488758400000,Retiro do Marquês,2016,Apartamento,"Rua Rua Constituição, 407 2º Drt, 4200-199 Porto, Portugal",,41.16156884333835,-8.603120642377569,122.30863705264109,36.888180942478755,1432.3019704697435
74,1488758400000,Constituição apartment,2016,Apartamento,"Rua Rua Constituição, 431 2º Esq.º, 4200-199 Porto, Portugal",,41.161620921281674,-8.603528995701353,95.23593558360666,23.78666963560626,1421.623215827607
75,1488758400000,Alcino Batista Fontes,2014,Apartamento,"Avenida Fernão de Magalhães, 152 2º, 4300-187 Porto, Portugal",,41.15127354325027,-8.597347891426358,302.28539886632416,35.54621984251461,1097.0097863152546
76,1488758400000,MOA Blue,2015,Apartamento,"Avenida Avenida Rodrigues de Freitas, 40 2º Drt., 4300-455 Porto, Portugal",,41.146145527754065,-8.596849741644377,324.76017995088296,12.357555893904019,1061.0622489890652
77,1488758400000,Silvio Renato de Vieira Sendas,2015,Apartamento,"Avenida Rodrigues de Freitas, 4049-021 Porto, Portugal",,41.14566839654835,-8.600013537452554,359.2650773548657,109.49696315893911,809.7094009810301
78,1488758400000,Residencial D.Duarte I,2011,Estabelecimento de hospedagem,"Avenida Rodrigues de Freitas, 89, 4000-420 Porto, Portugal",,41.145785727943434,-8.597590412703623,340.8783499655523,75.95255511283999,1005.896208197497
79,1488758400000,Franklin Apartments,2015,Moradia,"Avenida Rodrigues de Freitas, 273, 4000-421 Porto, Portugal",,41.1455525097392,-8.60111660615275,409.02328891447877,33.219384033101356,723.7397133395517
80,1488758400000,Apartamento Praça Velasquez,2015,Apartamento,"Praça Praça Francisco Sá Carneiro, 271 3º Esq., 4200-314 Porto, Portugal",,41.1632448882422,-8.592183887137129,585.3374583311992,140.71909794223936,2153.5576797500844
81,1488758400000,T Pascoais,2015,Apartamento,"Praça Praça Teixeira de Pascoais, 15 2.º  Esq., 4000-532 Porto, Portugal",,41.16082033459452,-8.597774803285393,497.28458375463714,92.29873194112503,1629.6170553481456
82,1488758400000,Cãndida Resende,2015,Apartamento,"Rua Anselmo Braancamp, 73 1, 4000-082 Porto, Portugal",,41.15180058119846,-8.601219779737514,400.70696280652714,146.4913541731527,840.4516774860598
83,1488758400000,The Topfloor of my house,2015,Moradia,"Rua Rua António Carneiro, 71, 4300-026 Porto, Portugal",,41.14714868623036,-8.593154023290307,70.52792760224844,73.03306790722037,1362.122411718491
84,1488758400000,"Delfim Silva & Duarte, Lda",2010,Estabelecimento de hospedagem,"Rua Alegria, 539, 4000-045 Porto, Portugal",,41.15512339789347,-8.603039114464323,574.7708830043898,15.54359752440238,874.8399888616702
85,1488758400000,Bela Star - Pensão Residencial,2012,Estabelecimento de hospedagem,"Rua Alegria, 648, 4000-037 Porto, Portugal",,41.15637051354099,-8.602123763360987,562.7841872007463,115.00047863144077,1023.1389334708892
86,1488758400000,A House With a View,2015,Apartamento,"Rua Rua Bandeirinha, 62 2º, 4050-088 Porto, Portugal",,41.14535915289907,-8.62063930320976,832.1999467534332,63.05716003186801,705.5830660735642
87,1488758400000,Cristina Valadas Marques de Melo Duarte,2014,Moradia,"Rua Bandeirinha, 4050-088 Porto, Portugal",,41.14523521958933,-8.621595082135624,910.946921151467,122.73840223525845,756.2385459419894
88,1488758400000,Porto Just The Perfect Location,2015,Apartamento,"Rua Belomonte, 12 4.º, 4050-097 Porto, Portugal",,41.14284968342902,-8.615597867187704,450.9142946259594,5.303368157510167,229.40071320863555
89,1488758400000,Manuel Zeferino Marques Ferreira de Sousa,2015,Apartamento,"Rua Barão Forrester, 645 2º Drt, 4050-273 Porto, Portugal",,41.15658475975939,-8.619556329862274,238.91025753890503,52.99821404020705,999.3526503947046
90,1488758400000,Forrester Apartment,2015,Apartamento,"Rua Rua Barão Forrester, 779 1.º esq.º, 4050-273 Porto, Portugal",,41.15852397456437,-8.620115293847974,180.70569904377595,184.87089541062113,1191.1362071641577
91,1488758400000,Boavista Guest House,2010,Estabelecimento de hospedagem,"Rua Boavista, 667, 4050-110 Porto, Portugal",,41.15648100475968,-8.62121280915659,252.13039524843117,44.79199899991534,1094.2521856516182
92,1488758400000,Casa Ramiro leão,2015,Estabelecimento de hospedagem,"Rua Rua Boavista, 713, 4050-110 Porto, Portugal",,41.15652644250524,-8.621695680929939,235.99327830264355,84.4026013261625,1128.881434672611
93,1488758400000,So Cool Hostel,2013,Moradia,"Rua Boavista, 783, 4050-110 Porto, Portugal",,41.15668872286575,-8.622559619165294,214.48915438069747,96.28267895834911,1197.2128705583243
94,1488758400000,Castelo de Santa Catarina,2013,Estabelecimento de hospedagem,"Rua Santa Catarina, 1347, 4000-457 Porto, Portugal",,41.15784018385679,-8.60535645685648,329.9933128895639,64.21457102239252,979.2808418510946
95,1488758400000,Luminous Housing in Oporto Downtown,2015,Moradia,"Rua Rua Santa Catarina, 896, 4000-446 Porto, Portugal",,41.15409167240181,-8.604623569353368,439.4231834063534,108.87584716364488,699.4955842121539
96,1488758400000,S. Francisco Borja,2014,Apartamento,"Rua São Francisco de Borja, 14 D"", 4050-550 Porto, Portugal",,41.14107118363583,-8.612790590373216,430.10769292895026,116.5359674789772,154.73568744334412
97,1488758400000,MONTE ARRABIDA,2014,Moradia,"Rua São Francisco, 7, 4050-548 Porto, Portugal",,41.14074422539452,-8.61664589956774,655.3203014406017,24.044533746115142,170.84476386298374
98,1488758400000,Santo Ildefonso,2015,Apartamento,"Rua Rua Santo Ildefonso, 72 1º.  fte, 4000-463 Porto, Portugal",,41.14609456784561,-8.60535564734016,435.21209927028985,71.92435908968325,368.25777997635754
99,1488758400000,Hospedaria Santo Ildefonso,2010,Estabelecimento de hospedagem,"Rua Santo Ildefonso, 238, 4000-465 Porto, Portugal",,41.14658837019477,-8.603140040980925,444.1846437133638,85.87193561658921,531.774310372644
100,1488758400000,Oporto Downtown Experience,2012,Apartamento,"Rua Rua Sá Noronha, 2 3º Esq, 4050-526 Porto, Portugal",,41.14734301938502,-8.615037038149922,365.12571268686,42.79480981765658,453.0354537385305
101,1488758400000,Apartamento Clérigos,2015,Apartamento,"Rua Sá de Noronha, 25 1º, 4050-527 Porto, Portugal",,41.14752492855231,-8.615067480370914,360.6966983074309,31.661112951437246,441.0665050001884
102,1488758400000,binte-sete,2016,Apartamento,"Rua Rua Dom Hugo, 4050-305 Porto, Portugal",,41.142009801957,-8.610762332088807,291.04686925616994,87.99350349932176,134.11453677140835
103,1488758400000,Apartamento da Ribeira,2015,Apartamento,"Pátio Pátio São Salvador, 15 1º, 4050-567 Porto, Portugal",,41.14208330357051,-8.614114212989884,398.52215089383515,97.57669874616653,136.12834081416304
104,1488758400000,inPátio Guest House,2014,Estabelecimento de hospedagem,"Pátio São Salvador, 22, 4050-567 Porto, Portugal",,41.14189006619701,-8.614128909186794,414.8628652686918,76.18516025585885,115.5074018246693
105,1488758400000,Oporto Fado Hostel,2011,Apartamento,"Rua Álvares Cabral, 14 1º, 4050-040 Porto, Portugal",,41.15500491025576,-8.61876672532726,284.74328549744683,12.982199548683985,831.6789349821337
106,1488758400000,Alvares Cabral,2015,Apartamento,"None, None Porto, Portugal",,41.1548666010125,-8.617780220853648,260.3584435381933,77.54116509982772,759.5126797801463
107,1488758400000,Marfim Guesthouse,2010,Estabelecimento de hospedagem,"Rua Álvares Cabral, 213, 4050-041 Porto, Portugal",,41.15490758332925,-8.616318687426498,245.32328245372113,124.72638229712102,678.6955639720509
108,1488758400000,Casa dos Guindais,2014,Estabelecimento de hospedagem,"Rua Arnaldo Gama, 72, 4000-094 Porto, Portugal",,41.14223495657991,-8.608381092201899,333.09326009152477,112.63421923218334,286.15794897982414
109,1488758400000,Carla Calçada,2015,Apartamento,"Rua Alexandre Herculano, 4000-054 Porto, Portugal",,41.14316764363747,-8.602869504308577,682.5753411899414,97.96773735868449,721.708462620237
110,1488758400000,Residencial Porto Novo,2012,Estabelecimento de hospedagem,"Rua Alexandre Herculano, 185, 4000-054 Porto, Portugal",,41.143564560284695,-8.60410453674267,571.707195600096,19.78783743328275,615.4017049248359
111,1488758400000,Residencial Dom Filipe I,2010,Estabelecimento de hospedagem,"Rua Alexandre Herculano, 384, 4000-053 Porto, Portugal",,41.144560425911266,-8.60601372589697,399.15997522141583,71.13823849854751,424.5204838232844
112,1488758400000,Fernando Manuel Simões do Vale,2015,Apartamento,"Rua Alexandre Herculano, 410 2 Dto, 4000-053 Porto, Portugal",,41.14465683869199,-8.606331122218828,372.45683087198125,98.03689442060441,399.0028304670412
113,1488758400000,Casa 45,2015,Estabelecimento de hospedagem,"Rua Pinheiro, 4050-484 Porto, Portugal",,41.15036366352577,-8.613594148668092,298.259384928837,92.67527846555147,204.2026770272879
114,1488758400000,Casa do Pinheiro-Self-Catering Apartments,2011,Apartamento,"Rua Pinheiro, 4050-484 Porto, Portugal",,41.15048917557732,-8.613959581118813,330.4039267427572,60.343266595938886,236.29098245504156
115,1488758400000,Residencial Belo Sonho,2012,Estabelecimento de hospedagem,"Rua Passos Manuel, 186, 4000-382 Porto, Portugal",,41.14660109519712,-8.605517315862688,377.3810073432633,32.615126096983225,336.63918573814084
116,1488758400000,Apartamento Coração da Sé Porto,2015,Apartamento,"Rua Porta do Sol, 12 R/C Sé, 4000-390 Porto, Portugal",,41.1437022425041,-8.608532744314404,214.17338192855908,50.73276224486153,270.25033852624773
117,1488758400000,Citydrops-Hostel Unipessoal Lda,2014,Moradia,"Rua Raúl Dória, 11, 4000-409 Porto, Portugal",,41.15407383027894,-8.607524186310032,241.1709390507673,79.4219318140821,528.5656059512448
118,1488758400000,Maison des Amis Porto Guest House,2014,Moradia,"Rua Restauração, 4050-506 Porto, Portugal",,41.14608773181921,-8.620988557376458,872.6783913086248,50.96703633063743,783.9486854523468
119,1488758400000,RE2,2015,Apartamento,"Rua Rua Restauração, 463 2, 4050-506 Porto, Portugal",,41.14610057006349,-8.620617269693964,842.354583038393,26.734300531742438,764.1310827990911
120,1488758400000,RE1,2015,Apartamento,"Rua Restauração, 477 6º, 4050-506 Porto, Portugal",,41.146137057770034,-8.620426258996261,827.4429954737857,25.766354290703024,756.7717560234858
121,1488758400000,Rosário 75,2014,Apartamento,"Rua Rosário, 75, 4050-523 Porto, Portugal",,41.14844257773812,-8.620752906397268,819.8008438120349,79.01759944927065,827.13703516952
122,1488758400000,"107, Rosário",2013,Moradia,"Rua Rosário, 107, 4050-523 Porto, Portugal",,41.148835509558474,-8.620830771887878,826.9128730854713,36.48940345727394,824.4169998348738
123,1488758400000,BEST GUEST HOSTEL,2015,Estabelecimento de hospedagem-Hostel,"Rua Rua Mouzinho da Silveira, 257, 4050-421 Porto, Portugal",,41.14444291212801,-8.612116353841166,114.964702878716,92.0422430935561,162.572274022115
124,1488758400000,Oporto Invictus Hostel,2010,Estabelecimento de hospedagem,"Rua Oliveiras, 73, 4050-449 Porto, Portugal",,41.149757305209846,-8.614998441498804,362.9513877267893,89.77848079694611,324.7472096979685
125,1488758400000,Maria Bernardete Abreu Martins,2010,Estabelecimento de hospedagem,"Rua Oliveira Monteiro, 581, 4050-444 Porto, Portugal",,41.16035956499541,-8.624821978926903,289.4593896625621,84.21933427275033,1608.098480186491
126,1488758400000,Nice and Quiet Apartment,2015,Apartamento,"Rua Oliveira Monteiro, 1111 R/C, 4250-358 Porto, Portugal",,41.165125712773786,-8.625070342258795,583.1242681039788,79.39149372270508,2026.9424318784534
127,1488758400000,PH,2015,Moradia,"Rua Rua Pedro Hispano, 1248 Porto, 4250-365 Porto, Portugal",,41.16577081899999,-8.628657005456937,562.2445883398193,106.35028798729428,2267.924271940528
128,1488758400000,Casa da Picaria,2013,Apartamento,"Rua Picaria, 42 Fração D, 4050-477 Porto, Portugal",,41.14907943149038,-8.61281394085535,164.81284487484143,92.87134016181295,185.0616188738642
129,1488758400000,Oporto Downtown,2015,Apartamento,"Rua Rua Picaria, 101 1º Frt, 4050-478 Porto, Portugal",,41.14969493685,-8.613092704467324,218.51406344812315,161.97121758221616,170.40422657124063
130,1488758400000,PortoVivo,2016,Apartamento,"Rua do Bonjardim, 4000-128 Porto, Portugal",,41.154286431378566,-8.607876979907306,243.39632577757374,111.98733847212011,532.0148251942616
131,1488758400000,Nuno,2016,Apartamento,"Rua Rua Bonjardim, 4000-119 Porto, Portugal",,41.15319774240369,-8.607864064190517,153.455377339128,52.36521060122997,434.0165779914973
132,1488758400000,Bonjardim Houses,2016,Apartamento,"Rua Rua Bonjardim, 4000-120 Porto, Portugal",,41.15486254803983,-8.607483787472013,311.3159536574591,141.06145368885083,603.8236314478734
133,1488758400000,Casa Morais,2016,Apartamento,"Rua Rua Bonjardim, 4000-121 Porto, Portugal",,41.15711915326046,-8.60762449647474,137.04462645985433,128.43899377394817,824.6134740041762
134,1488758400000,Casa do Bonjardim,2016,Apartamento,"Rua Rua Bonjardim, 1025 2º, 4000-133 Porto, Portugal",,41.15894944431863,-8.606463294297491,293.37773441541697,149.16103610927567,1049.4154480520028
135,1488758400000,PA II - Poeta Apartamentos II,2016,Apartamento,"Rua Rua Bouça, 4050-118 Porto, Portugal",,41.161330848201374,-8.620458518444458,338.1841130094026,53.131842337174376,1461.6395815472736
